TrackerID,FMSID,Title,Summary,CurrentPhase,DesignPercentComplete,ProcurementPercentComplete,ConstructionPercentComplete,DesignStart,DesignProjectedCompletion,DesignAdjustedCompletion,DesignActualCompletion,ProcurementStart,ProcurementProjectedCompletion,ProcurementAdjustedCompletion,ProcurementActualCompletion,ConstructionStart,ConstructionProjectedCompletion,ConstructionAdjustedCompletion,ConstructionActualCompletion,TotalFunding,ProjectLiaison,LastUpdated,FundingSource,name,ParkID,Latitude,Longitude,Borough
"9,600",846 P-215MBTC,Manhattan Beach Park Tennis Courts Reconstruction,This project will reconstruct the tennis courts at Manhattan Beach Park.,design,50,0,0,09/01/2020 12:00:00 AM,09/01/2021 12:00:00 AM,06/01/2022 12:00:00 AM,,,,,,,,,,Between $3 million and $5 million,Davey Ives,12/20/2021 12:00:00 AM,City Council,Oriental Boulevard at Mackenzie Street,B251,40.577591418271,-73.93968801439,Brooklyn
"6,328",846 P-4PDLBRC,Lost Battalion Hall Recreation Center Reconstruction,This project will reconstruct Lost Battalion Hall Recreation Center.,procurement,100,60,0,10/01/2017 12:00:00 AM,10/01/2018 12:00:00 AM,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,01/01/2021 12:00:00 AM,02/01/2022 12:00:00 AM,,,,,,Greater than $10 million,Joanne Amagrande,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council",Queens Boulevard between 62nd Avenue and 62nd Drive,Q401,40.731661,-73.865625,Queens
"2,045",846 P-2PLGR9E,Brooklyn General Site Work (BG-1007M),"This project will reconstruct play equipment, safety surfacing, skate parks, pavements, and plantings at various parks in Brooklyn.",completed,100,100,100,12/01/2008 12:00:00 AM,03/01/2010 12:00:00 AM,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,11/01/2011 12:00:00 AM,,11/01/2011 12:00:00 AM,03/01/2012 12:00:00 AM,09/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,"$1,281,000",Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council, State",Albemarle Road between Lott Street & Veronica Place,B392,40.64818,-73.954092,Brooklyn
"2,045",846 P-2PLGR9E,Brooklyn General Site Work (BG-1007M),"This project will reconstruct play equipment, safety surfacing, skate parks, pavements, and plantings at various parks in Brooklyn.",completed,100,100,100,12/01/2008 12:00:00 AM,03/01/2010 12:00:00 AM,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,11/01/2011 12:00:00 AM,,11/01/2011 12:00:00 AM,03/01/2012 12:00:00 AM,09/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,"$1,281,000",Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council, State",West 11th Street & Avenue W,B272,40.591219,-73.980843,Brooklyn
"2,045",846 P-2PLGR9E,Brooklyn General Site Work (BG-1007M),"This project will reconstruct play equipment, safety surfacing, skate parks, pavements, and plantings at various parks in Brooklyn.",completed,100,100,100,12/01/2008 12:00:00 AM,03/01/2010 12:00:00 AM,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,11/01/2011 12:00:00 AM,,11/01/2011 12:00:00 AM,03/01/2012 12:00:00 AM,09/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,"$1,281,000",Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council, State",Scholes Street between Manhattan Avenue and Graham Avenue,B127,40.709072,-73.944603,Brooklyn
"2,045",846 P-2PLGR9E,Brooklyn General Site Work (BG-1007M),"This project will reconstruct play equipment, safety surfacing, skate parks, pavements, and plantings at various parks in Brooklyn.",completed,100,100,100,12/01/2008 12:00:00 AM,03/01/2010 12:00:00 AM,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,02/01/2011 12:00:00 AM,11/01/2011 12:00:00 AM,,11/01/2011 12:00:00 AM,03/01/2012 12:00:00 AM,09/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,10/01/2013 12:00:00 AM,"$1,281,000",Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council, State",Schermerhorn & Nevins Street,B137,40.686792,-73.981006,Brooklyn
"3,448",846 P-4ELMCOR,Louis Armstrong Center HVAC Center Reconstruction,This project will reconstruct the HVAC system at the Louis Armstrong Community Center.,completed,100,100,100,11/01/2007 12:00:00 AM,04/01/2009 12:00:00 AM,03/01/2010 12:00:00 AM,03/01/2010 12:00:00 AM,03/01/2010 12:00:00 AM,12/01/2010 12:00:00 AM,,06/01/2011 12:00:00 AM,09/01/2011 12:00:00 AM,09/01/2012 12:00:00 AM,08/01/2013 12:00:00 AM,08/01/2013 12:00:00 AM,"$2,833,000",Joanne Amagrande,12/20/2021 12:00:00 AM,Borough President,33-16 108th Street,Q468,40.757255,-73.861348,Queens
"7,416",846 P-403MOS2,Louis C. Moser Park Playground Reconstruction,This project will reconstruct the playground at Louis C. Moser Park.,completed,100,100,100,12/01/2015 12:00:00 AM,10/01/2016 12:00:00 AM,,10/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,07/01/2017 12:00:00 AM,,05/01/2017 12:00:00 AM,09/01/2017 12:00:00 AM,09/01/2018 12:00:00 AM,,09/01/2018 12:00:00 AM,"$1,674,000",Joanne Amagrande,12/20/2021 12:00:00 AM,"Mayoral, City Council",77th Street and 25th Avenue,Q366,40.763095,-73.892235,Queens
"9,262",,Lozada Park Reconstruction,"This project will reconstruct the playground, including the spray shower, swings, and play equipment in Lozada Park.",proposed,0,0,0,,,,,,,,,,,,,Between $1 million and $3 million,,12/20/2021 12:00:00 AM,Mayoral,,X131,40.808039,-73.924857,Bronx
"8,638",846 P-214LTFN,Lt. Federico Narvaez Tot Lot Reconstruction,"This project will construct new play equipment for 2-5 years old, benches, fencing, drainage and water supply systems and plantings in Lt. Federico Narvaez Tot Lot.",completed,100,100,100,10/01/2016 12:00:00 AM,10/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,11/01/2017 12:00:00 AM,08/01/2018 12:00:00 AM,12/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,03/01/2020 12:00:00 AM,03/01/2021 12:00:00 AM,05/01/2021 12:00:00 AM,03/01/2021 12:00:00 AM,"$1,087,000",Davey Ives,12/20/2021 12:00:00 AM,"Mayoral, City Council",Argyle Road between Cortelyou Road and Dorchester Road,B391,40.640359,-73.965964,Brooklyn
"7,201",846 P-2CPILJP,Lt. Joseph Petrosino Park Reconstruction,This project will reconstruct Lt. Joseph Petrosino Park.,completed,100,100,100,04/01/2016 12:00:00 AM,04/01/2017 12:00:00 AM,,05/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,01/01/2018 12:00:00 AM,,11/01/2017 12:00:00 AM,01/01/2018 12:00:00 AM,04/01/2019 12:00:00 AM,,01/01/2019 12:00:00 AM,"$4,122,000",Davey Ives,12/20/2021 12:00:00 AM,Mayoral,"70th Street, 16th Avenue, 71st Street, New Utrecht Avenue",B099,40.619152,-73.9985,Brooklyn
"10,218",,Lt. Lia Playground Reconstruction,This project will reconstruct Lt. Lia Playground.,proposed,0,0,0,,,,,,,,,,,,,Between $5 million and $10 million,Joseph Homsey,12/20/2021 12:00:00 AM,Mayoral,Wall Street between Belmont Place and St. Marks Place,R111,40.643666,-74.079905,Staten Island
"9,591",846 P-4PHIPPS,Lt. Michael R. Davidson Playground Construction,This project will construct Lt. Michael R. Davidson Playground.,design,50,0,0,12/01/2020 12:00:00 AM,12/01/2021 12:00:00 AM,,,,,,,,,,,Between $3 million and $5 million,Joanne Amagrande,12/20/2021 12:00:00 AM,City Council,50th Street and 39th Avenue,Q516,40.748685,-73.913515,Queens
"9,346",,Riverside-Inwood Neighborhood Garden Reconstruction,This project will reconstruct Riverside-Inwood Neighborhood Garden.,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,,12/20/2021 12:00:00 AM,Borough President,"Riverside Drive, Seaman Avenue, Dyckman Street",M180,40.86587,-73.927975,Manhattan
"7,020",846 P-6CPIBN3,"Luther Gulick and Yolanda Garcia Parks, and Lyons Square, Saw Mill, and Ten Eyck Playgrounds Comfort Station Construction","This project will construct comfort stations at Yolanda Garcia Park, Lyons Square Playground, and Saw Mill Playground in the Bronx; Ten Eyck Playground in Brooklyn; and Luther Gulick Park in Manhattan, and reconstruct Saw Mill Playground with a basketball court, track and synthetic turf field, fitness and play equipment, and a spray shower.",completed,100,100,100,01/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,02/01/2016 12:00:00 AM,02/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,01/01/2017 12:00:00 AM,12/01/2016 12:00:00 AM,02/01/2017 12:00:00 AM,08/01/2018 12:00:00 AM,09/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,"$20,236,000",Contact Us,12/20/2021 12:00:00 AM,Mayoral,"Columbia St, Delancey St & Bialystoker Pl",M065,40.716062,-73.982214,"Manhattan, Bronx, Brooklyn"
"7,020",846 P-6CPIBN3,"Luther Gulick and Yolanda Garcia Parks, and Lyons Square, Saw Mill, and Ten Eyck Playgrounds Comfort Station Construction","This project will construct comfort stations at Yolanda Garcia Park, Lyons Square Playground, and Saw Mill Playground in the Bronx; Ten Eyck Playground in Brooklyn; and Luther Gulick Park in Manhattan, and reconstruct Saw Mill Playground with a basketball court, track and synthetic turf field, fitness and play equipment, and a spray shower.",completed,100,100,100,01/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,02/01/2016 12:00:00 AM,02/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,01/01/2017 12:00:00 AM,12/01/2016 12:00:00 AM,02/01/2017 12:00:00 AM,08/01/2018 12:00:00 AM,09/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,"$20,236,000",Contact Us,12/20/2021 12:00:00 AM,Mayoral,Aldus St to Bruckner Blvd bet Bryant Av & Longfellow Av,X029,40.822647,-73.887949,"Manhattan, Bronx, Brooklyn"
"7,020",846 P-6CPIBN3,"Luther Gulick and Yolanda Garcia Parks, and Lyons Square, Saw Mill, and Ten Eyck Playgrounds Comfort Station Construction","This project will construct comfort stations at Yolanda Garcia Park, Lyons Square Playground, and Saw Mill Playground in the Bronx; Ten Eyck Playground in Brooklyn; and Luther Gulick Park in Manhattan, and reconstruct Saw Mill Playground with a basketball court, track and synthetic turf field, fitness and play equipment, and a spray shower.",completed,100,100,100,01/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,02/01/2016 12:00:00 AM,02/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,01/01/2017 12:00:00 AM,12/01/2016 12:00:00 AM,02/01/2017 12:00:00 AM,08/01/2018 12:00:00 AM,09/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,"$20,236,000",Contact Us,12/20/2021 12:00:00 AM,Mayoral,E. 139 St. bet. Brook Ave. and Willis Ave.,X238,40.808921,-73.919102,"Manhattan, Bronx, Brooklyn"
"7,020",846 P-6CPIBN3,"Luther Gulick and Yolanda Garcia Parks, and Lyons Square, Saw Mill, and Ten Eyck Playgrounds Comfort Station Construction","This project will construct comfort stations at Yolanda Garcia Park, Lyons Square Playground, and Saw Mill Playground in the Bronx; Ten Eyck Playground in Brooklyn; and Luther Gulick Park in Manhattan, and reconstruct Saw Mill Playground with a basketball court, track and synthetic turf field, fitness and play equipment, and a spray shower.",completed,100,100,100,01/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,02/01/2016 12:00:00 AM,02/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,01/01/2017 12:00:00 AM,12/01/2016 12:00:00 AM,02/01/2017 12:00:00 AM,08/01/2018 12:00:00 AM,09/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,"$20,236,000",Contact Us,12/20/2021 12:00:00 AM,Mayoral,Scholes St bet Bushwick Av & Waterbury St,B311,40.708898,-73.938927,"Manhattan, Bronx, Brooklyn"
"7,020",846 P-6CPIBN3,"Luther Gulick and Yolanda Garcia Parks, and Lyons Square, Saw Mill, and Ten Eyck Playgrounds Comfort Station Construction","This project will construct comfort stations at Yolanda Garcia Park, Lyons Square Playground, and Saw Mill Playground in the Bronx; Ten Eyck Playground in Brooklyn; and Luther Gulick Park in Manhattan, and reconstruct Saw Mill Playground with a basketball court, track and synthetic turf field, fitness and play equipment, and a spray shower.",completed,100,100,100,01/01/2015 12:00:00 AM,02/01/2016 12:00:00 AM,,02/01/2016 12:00:00 AM,02/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,01/01/2017 12:00:00 AM,12/01/2016 12:00:00 AM,02/01/2017 12:00:00 AM,08/01/2018 12:00:00 AM,09/01/2020 12:00:00 AM,10/01/2020 12:00:00 AM,"$20,236,000",Contact Us,12/20/2021 12:00:00 AM,Mayoral,Melrose Avenue between East 160 Street and East 159 Street,X353,40.823294,-73.913828,"Manhattan, Bronx, Brooklyn"
"2,248",846 P-303LGPK,Luther Gulick Park Reconstruction,This project will reconstruct Luther Gulick Park.,completed,100,100,100,06/01/2011 12:00:00 AM,06/01/2016 12:00:00 AM,05/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,05/01/2017 12:00:00 AM,02/01/2018 12:00:00 AM,02/01/2019 12:00:00 AM,01/01/2019 12:00:00 AM,03/01/2019 12:00:00 AM,09/01/2020 12:00:00 AM,,09/01/2020 12:00:00 AM,"$10,455,000",Steve Simon,12/20/2021 12:00:00 AM,"Mayoral, Borough President, City Council, State, Federal",Delancey Street between Willett Street and Columbia Street,M065,40.71588417,-73.98185722,Manhattan
"7,421",846 P-5RECSI,Lyons Recreation Center Reconstruction,This project will partially reconstruct Lyons Pool Recreation Center in Staten Island.,procurement,100,40,0,01/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,03/01/2019 12:00:00 AM,03/01/2019 12:00:00 AM,03/01/2019 12:00:00 AM,12/01/2019 12:00:00 AM,06/01/2021 12:00:00 AM,,,,,,Between $1 million and $3 million,Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,Victory Boulevard and Murray Hulbert Avenue,R043,40.63727,-74.074268,Staten Island
"7,407",846 P-1CPILSQ,Lyons Square Playground Reconstruction,This project will reconstruct Lyons Square Playground.,completed,100,100,100,01/01/2015 12:00:00 AM,12/01/2015 12:00:00 AM,,01/01/2016 12:00:00 AM,01/01/2016 12:00:00 AM,10/01/2016 12:00:00 AM,,07/01/2016 12:00:00 AM,09/01/2016 12:00:00 AM,12/01/2017 12:00:00 AM,,12/01/2017 12:00:00 AM,"$4,800,000",Michelle Martell,12/20/2021 12:00:00 AM,Mayoral,"Bruckner Boulevard, Bryant Avenue, Aldus Street, Longfellow Avenue",X029,40.822788,-73.888089,Bronx
"4,753",846 P-1PLG11B,Bronx General Site Work (XG-415M),"This project will reconstruct pavements, fencing and landscaping at various locations in the Bronx.",completed,100,100,100,06/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,06/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,12/01/2018 12:00:00 AM,"$2,014,000",Michelle Martell,12/20/2021 12:00:00 AM,"Mayoral, City Council","Harlem River, Jerome, River Avenues, Ruppert Place, East 157 Street",X030,40.82724,-73.928115,Bronx
"4,753",846 P-1PLG11B,Bronx General Site Work (XG-415M),"This project will reconstruct pavements, fencing and landscaping at various locations in the Bronx.",completed,100,100,100,06/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,06/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,12/01/2018 12:00:00 AM,"$2,014,000",Michelle Martell,12/20/2021 12:00:00 AM,"Mayoral, City Council","Bruckner Boulevard, Eastchester, Hutchinson",X039,40.866448,-73.7953,Bronx
"4,753",846 P-1PLG11B,Bronx General Site Work (XG-415M),"This project will reconstruct pavements, fencing and landscaping at various locations in the Bronx.",completed,100,100,100,06/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,06/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,12/01/2018 12:00:00 AM,"$2,014,000",Michelle Martell,12/20/2021 12:00:00 AM,"Mayoral, City Council",Kingsbridge Road & Bailey Avenue,X175,40.87201,-73.905925,Bronx
"4,753",846 P-1PLG11B,Bronx General Site Work (XG-415M),"This project will reconstruct pavements, fencing and landscaping at various locations in the Bronx.",completed,100,100,100,06/01/2016 12:00:00 AM,12/01/2016 12:00:00 AM,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,01/01/2017 12:00:00 AM,10/01/2017 12:00:00 AM,06/01/2018 12:00:00 AM,05/01/2018 12:00:00 AM,06/01/2018 12:00:00 AM,06/01/2019 12:00:00 AM,,12/01/2018 12:00:00 AM,"$2,014,000",Michelle Martell,12/20/2021 12:00:00 AM,"Mayoral, City Council","Jerome Avenue, East 193 Street, Creston Avenue, East 191 Street",X044,40.865672,-73.897492,Bronx
"9,972",,Summit Playground Reconstruction,This project will reconstruct Summit Playground in Macombs Dam Park.,proposed,0,0,0,,,,,,,,,,,,,Less than $1 million,,12/20/2021 12:00:00 AM,City Council,Summit Avenue and West 161st Street,X030,40.827404,-73.928558,Bronx
"8,851",846 P-305MSEL,Madison Square Park Pavement Reconstruction,This project will reconstruct the pavement in the southern portion of Madison Square Park.,procurement,100,60,0,03/01/2019 12:00:00 AM,03/01/2020 12:00:00 AM,,04/01/2020 12:00:00 AM,04/01/2020 12:00:00 AM,01/01/2021 12:00:00 AM,01/01/2022 12:00:00 AM,,,,,,Between $1 million and $3 million,Steve Simon,12/20/2021 12:00:00 AM,"Borough President, City Council","East 23rd Street, 5th Avenue, East 26th Street, Madison Avenue",M052,40.74215,-73.988057,Manhattan
"1,400,111",846 P-6SUSTN1,Mafera Park Ballfield Lighting Reconstruction,This project will reconstruct the ballfield lighting at Mafera Park with energy-efficient LED fixtures.,design-procurement,30,5,0,12/01/2021 12:00:00 AM,06/01/2022 12:00:00 AM,,,12/01/2021 12:00:00 AM,05/01/2022 12:00:00 AM,,,,,,,Less than $1 million,Cristin Leoutsakos,12/20/2021 12:00:00 AM,Mayoral,,Q305,40.707026,-73.891276,Queens
"10,014",846 GXBXGI-02,Bronx Green Infrastructure Construction,This project will construct green infrastructure to capture storm water at Magenta Playground and Watson Gleason Playground.,procurement,100,5,0,05/01/2021 12:00:00 AM,12/01/2021 12:00:00 AM,,08/01/2021 12:00:00 AM,08/01/2021 12:00:00 AM,05/01/2022 12:00:00 AM,,,,,,,Less than $1 million,,12/20/2021 12:00:00 AM,Mayoral,Olinville Avenue & Rose Rosewood Street,X214,40.873986,-73.867866,Bronx
